Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
200	-30.113997	0.0	-30.113997	-30.113997	1.0	-0.013254518	3.3041597e-05	-0.013205393	-0.013320785	0.013340815	2180.1353	315.6978552341461
200	-28.046564	0.0	-28.046564	-28.046564	1.0	-0.01335053	3.175334e-05	-0.013313203	-0.013446391	0.013424105	3208.4954	316.5117859840393
200	-37.571598	0.0	-37.571598	-37.571598	1.0	-0.013439223	4.117107e-05	-0.013375494	-0.013508805	0.013507211	2190.4104	317.22463726997375
200	-47.24307	0.0	-47.24307	-47.24307	1.0	-0.0134913195	4.1182277e-05	-0.013433142	-0.013570758	0.013591243	3152.3945	317.93865060806274
200	-29.64217	0.0	-29.64217	-29.64217	1.0	-0.013591392	5.2421557e-05	-0.013478311	-0.013693654	0.0136761	3074.8154	318.7216203212738
200	-32.080463	0.0	-32.080463	-32.080463	1.0	-0.013666027	3.685798e-05	-0.013588637	-0.013740554	0.013760777	2299.4941	319.43686509132385
200	-33.2164	0.0	-33.2164	-33.2164	1.0	-0.013748167	4.0027655e-05	-0.013661649	-0.013795285	0.013846399	3834.7896	320.14767265319824
200	-41.733475	0.0	-41.733475	-41.733475	1.0	-0.01385727	4.1339183e-05	-0.013786212	-0.013931775	0.013933145	3327.3047	320.9536464214325
200	-35.110092	0.0	-35.110092	-35.110092	1.0	-0.013935972	2.0555632e-05	-0.013895209	-0.013969549	0.014018231	1337.0068	321.6870741844177
200	-38.881546	0.0	-38.881546	-38.881546	1.0	-0.014020586	3.4178756e-05	-0.013918027	-0.014084557	0.014103549	2622.4775	322.41157388687134
